recordedAt,receivedAt,tukTukRegistrationNumber,plateNumber,deviceSerialNumber,provinceCode,districtCode,stationCode,latitude,longitude,speedKmh,heading,accuracyM,ignitionOn
2026-04-23T00:30:00.000Z,2026-04-23T00:30:12.000Z,REG-2026-000197,WP-CAB-5197,SIM-TD-197,WP,GAM,KEL,6.9550678,79.9218403,0,,3.88,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:22.000Z,REG-2026-000189,UVA-CAB-5189,SIM-TD-189,UVA,BAD,BADP,6.9935023,81.0548555,0,,6.35,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:26.000Z,REG-2026-000195,WP-CAB-5195,SIM-TD-195,WP,COL,MNTL,6.839086,79.8630839,0,,4.09,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:23.000Z,REG-2026-000192,SAB-CAB-5192,SIM-TD-192,SAB,KEG,KEGP,7.2511822,80.346606,0,,5.54,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:12.000Z,REG-2026-000181,NP-CAB-5181,SIM-TD-181,NP,JAF,JAFP,9.6614167,80.0253969,0,,6.87,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:30.000Z,REG-2026-000198,WP-CAB-5198,SIM-TD-198,WP,KAL,PAN,6.7129673,79.9067676,0,,7.24,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:16.000Z,REG-2026-000175,CP-CAB-5175,SIM-TD-175,CP,KAN,KDY,7.2906161,80.6337618,0,,5.4,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:29.000Z,REG-2026-000177,CP-CAB-5177,SIM-TD-177,CP,NUW,NUWPS,6.9499427,80.7890047,0,,8.03,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:39.000Z,REG-2026-000176,CP-CAB-5176,SIM-TD-176,CP,KAN,PER,7.2665903,80.5939408,0,,6.11,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:32.000Z,REG-2026-000179,SP-CAB-5179,SIM-TD-179,SP,MATR,MATP,5.9549772,80.5550397,0,,6.57,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:13.000Z,REG-2026-000183,EP-CAB-5183,SIM-TD-183,EP,BAT,BATP,7.7102401,81.692289,0,,3.66,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:36.000Z,REG-2026-000119,SAB-CAB-5119,SIM-TD-119,SAB,RAT,RATP,6.6828775,80.399333,0,,4.2,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:38.000Z,REG-2026-000110,EP-CAB-5110,SIM-TD-110,EP,TRI,TRIP,8.5874343,81.2153353,0,,8.46,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:32.000Z,REG-2026-000102,WP-CAB-5102,SIM-TD-102,WP,KAL,PAN,6.7133901,79.9064226,0,,4.37,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:21.000Z,REG-2026-000098,WP-CAB-5098,SIM-TD-098,WP,COL,PET,6.9389887,79.8505341,0,,4.45,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:24.000Z,REG-2026-000101,WP-CAB-5101,SIM-TD-101,WP,GAM,KEL,6.9554234,79.9220934,0,,6.37,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:30.000Z,REG-2026-000111,EP-CAB-5111,SIM-TD-111,EP,BAT,BATP,7.7102263,81.6923405,0,,8.36,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:19.000Z,REG-2026-000121,WP-CAB-5121,SIM-TD-121,WP,COL,FORT,6.9343862,79.842782,0,,4.16,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:16.000Z,REG-2026-000104,CP-CAB-5104,SIM-TD-104,CP,KAN,PER,7.2663852,80.5938715,0,,6.97,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:27.000Z,REG-2026-000115,NCP-CAB-5115,SIM-TD-115,NCP,ANU,ANUP,8.3114187,80.4036496,0,,6.26,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:28.000Z,REG-2026-000092,NCP-CAB-5092,SIM-TD-092,NCP,POL,POLP,7.9405052,81.0188796,0,,6.51,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:22.000Z,REG-2026-000093,UVA-CAB-5093,SIM-TD-093,UVA,BAD,BADP,6.9935697,81.0549072,0,,7.04,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:23.000Z,REG-2026-000108,SP-CAB-5108,SIM-TD-108,SP,HAM,HAMB,6.1241292,81.1187409,0,,6.5,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:32.000Z,REG-2026-000090,NWP-CAB-5090,SIM-TD-090,NWP,PUT,PUTP,8.0364399,79.8285387,0,,4.16,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:37.000Z,REG-2026-000099,WP-CAB-5099,SIM-TD-099,WP,COL,MNTL,6.8389175,79.8629304,0,,4.39,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:34.000Z,REG-2026-000120,SAB-CAB-5120,SIM-TD-120,SAB,KEG,KEGP,7.2512843,80.3464873,0,,5.03,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:36.000Z,REG-2026-000097,WP-CAB-5097,SIM-TD-097,WP,COL,FORT,6.934533,79.8426845,0,,7.27,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:28.000Z,REG-2026-000107,SP-CAB-5107,SIM-TD-107,SP,MATR,MATP,5.9550437,80.5551626,0,,4.78,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:25.000Z,REG-2026-000105,CP-CAB-5105,SIM-TD-105,CP,NUW,NUWPS,6.9498026,80.7890843,0,,6.96,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:39.000Z,REG-2026-000094,UVA-CAB-5094,SIM-TD-094,UVA,MON,MONP,6.8725968,81.35076,0,,8.19,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:39.000Z,REG-2026-000124,WP-CAB-5124,SIM-TD-124,WP,GAM,NEG,7.2082016,79.8357213,0,,5.28,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:30.000Z,REG-2026-000091,NCP-CAB-5091,SIM-TD-091,NCP,ANU,ANUP,8.3116083,80.4035725,0,,5.07,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:14.000Z,REG-2026-000125,WP-CAB-5125,SIM-TD-125,WP,GAM,KEL,6.9552485,79.9217876,0,,8.27,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:27.000Z,REG-2026-000112,EP-CAB-5112,SIM-TD-112,EP,AMP,AMPP,7.2912757,81.6724716,0,,4.84,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:38.000Z,REG-2026-000113,NWP-CAB-5113,SIM-TD-113,NWP,KUR,KURP,7.4862927,80.3647108,0,,7.42,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:26.000Z,REG-2026-000116,NCP-CAB-5116,SIM-TD-116,NCP,POL,POLP,7.9403466,81.018713,0,,5.41,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:25.000Z,REG-2026-000095,SAB-CAB-5095,SIM-TD-095,SAB,RAT,RATP,6.6826866,80.3992391,0,,3.95,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:27.000Z,REG-2026-000127,CP-CAB-5127,SIM-TD-127,CP,KAN,KDY,7.2905395,80.6336911,0,,3.55,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:39.000Z,REG-2026-000109,NP-CAB-5109,SIM-TD-109,NP,JAF,JAFP,9.6614367,80.0252682,0,,6.63,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:36.000Z,REG-2026-000096,SAB-CAB-5096,SIM-TD-096,SAB,KEG,KEGP,7.2510325,80.3465564,0,,4.96,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:15.000Z,REG-2026-000122,WP-CAB-5122,SIM-TD-122,WP,COL,PET,6.93902,79.8507255,0,,5.61,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:20.000Z,REG-2026-000117,UVA-CAB-5117,SIM-TD-117,UVA,BAD,BADP,6.9935853,81.054991,0,,4.64,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:16.000Z,REG-2026-000100,WP-CAB-5100,SIM-TD-100,WP,GAM,NEG,7.2082469,79.835782,0,,4.5,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:35.000Z,REG-2026-000118,UVA-CAB-5118,SIM-TD-118,UVA,MON,MONP,6.8726739,81.3508448,0,,6.85,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:32.000Z,REG-2026-000103,CP-CAB-5103,SIM-TD-103,CP,KAN,KDY,7.29056,80.6338052,0,,3.85,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:13.000Z,REG-2026-000130,SP-CAB-5130,SIM-TD-130,SP,GAL,GALP,6.0330734,80.2170079,0,,4.36,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:23.000Z,REG-2026-000128,CP-CAB-5128,SIM-TD-128,CP,KAN,PER,7.2663709,80.5939393,0,,7.25,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:15.000Z,REG-2026-000114,NWP-CAB-5114,SIM-TD-114,NWP,PUT,PUTP,8.0364248,79.8282727,0,,5.51,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:27.000Z,REG-2026-000089,NWP-CAB-5089,SIM-TD-089,NWP,KUR,KURP,7.4865159,80.3647411,0,,6.74,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:39.000Z,REG-2026-000123,WP-CAB-5123,SIM-TD-123,WP,COL,MNTL,6.8387547,79.8629106,0,,6.93,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:18.000Z,REG-2026-000131,SP-CAB-5131,SIM-TD-131,SP,MATR,MATP,5.9548577,80.5548242,0,,5.81,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:14.000Z,REG-2026-000129,CP-CAB-5129,SIM-TD-129,CP,NUW,NUWPS,6.9499487,80.7890335,0,,6.38,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:14.000Z,REG-2026-000106,SP-CAB-5106,SIM-TD-106,SP,GAL,GALP,6.0329187,80.2169071,0,,5.51,false
2026-04-23T00:30:00.000Z,2026-04-23T00:30:24.000Z,REG-2026-000126,WP-CAB-5126,SIM-TD-126,WP,KAL,PAN,6.7133622,79.9065272,0,,8.19,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:26.000Z,REG-2026-000116,NCP-CAB-5116,SIM-TD-116,NCP,POL,POLP,7.9403824,81.0187941,0,,4.59,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:38.000Z,REG-2026-000089,NWP-CAB-5089,SIM-TD-089,NWP,KUR,KURP,7.4862765,80.3647903,0,,5.48,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:21.000Z,REG-2026-000109,NP-CAB-5109,SIM-TD-109,NP,JAF,JAFP,9.6616473,80.0256509,0,,4.71,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:34.000Z,REG-2026-000117,UVA-CAB-5117,SIM-TD-117,UVA,BAD,BADP,6.9932409,81.0551926,0,,6.13,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000128,CP-CAB-5128,SIM-TD-128,CP,KAN,PER,7.2665244,80.5941843,0,,6.88,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000129,CP-CAB-5129,SIM-TD-129,CP,NUW,NUWPS,6.9498851,80.7891145,0,,6.82,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:32.000Z,REG-2026-000120,SAB-CAB-5120,SIM-TD-120,SAB,KEG,KEGP,7.2511941,80.3464324,0,,6.64,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:36.000Z,REG-2026-000105,CP-CAB-5105,SIM-TD-105,CP,NUW,NUWPS,6.9498169,80.7891007,0,,4.99,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:33.000Z,REG-2026-000095,SAB-CAB-5095,SIM-TD-095,SAB,RAT,RATP,6.6829117,80.3990626,0,,4.74,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:34.000Z,REG-2026-000127,CP-CAB-5127,SIM-TD-127,CP,KAN,KDY,7.2908257,80.6338757,0,,3.66,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:38.000Z,REG-2026-000100,WP-CAB-5100,SIM-TD-100,WP,GAM,NEG,7.2083506,79.835741,0,,3.76,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:38.000Z,REG-2026-000108,SP-CAB-5108,SIM-TD-108,SP,HAM,HAMB,6.1239778,81.1183151,0,,4.55,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:16.000Z,REG-2026-000130,SP-CAB-5130,SIM-TD-130,SP,GAL,GALP,6.032758,80.2168969,0,,6.27,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:37.000Z,REG-2026-000123,WP-CAB-5123,SIM-TD-123,WP,COL,MNTL,6.8388308,79.8628764,0,,5.06,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:24.000Z,REG-2026-000131,SP-CAB-5131,SIM-TD-131,SP,MATR,MATP,5.9546952,80.5552083,0,,7.99,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:21.000Z,REG-2026-000102,WP-CAB-5102,SIM-TD-102,WP,KAL,PAN,6.7131598,79.9066924,0,,4.99,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000093,UVA-CAB-5093,SIM-TD-093,UVA,BAD,BADP,6.9934754,81.0551078,0,,7.94,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:30.000Z,REG-2026-000092,NCP-CAB-5092,SIM-TD-092,NCP,POL,POLP,7.9403775,81.018875,0,,7.02,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:19.000Z,REG-2026-000124,WP-CAB-5124,SIM-TD-124,WP,GAM,NEG,7.2084926,79.8360154,0,,6.37,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:30.000Z,REG-2026-000097,WP-CAB-5097,SIM-TD-097,WP,COL,FORT,6.9343623,79.8427718,0,,6.4,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000107,SP-CAB-5107,SIM-TD-107,SP,MATR,MATP,5.9551161,80.5549036,0,,7.97,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:33.000Z,REG-2026-000091,NCP-CAB-5091,SIM-TD-091,NCP,ANU,ANUP,8.3113249,80.4035349,0,,5.34,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:28.000Z,REG-2026-000104,CP-CAB-5104,SIM-TD-104,CP,KAN,PER,7.2664413,80.5941179,0,,7.38,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:30.000Z,REG-2026-000121,WP-CAB-5121,SIM-TD-121,WP,COL,FORT,6.9344993,79.8426225,0,,7.57,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:15.000Z,REG-2026-000101,WP-CAB-5101,SIM-TD-101,WP,GAM,KEL,6.9551036,79.9219111,0,,4.74,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:13.000Z,REG-2026-000110,EP-CAB-5110,SIM-TD-110,EP,TRI,TRIP,8.5873031,81.2150604,0,,7.86,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:19.000Z,REG-2026-000098,WP-CAB-5098,SIM-TD-098,WP,COL,PET,6.9391106,79.8504825,0,,5.34,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000119,SAB-CAB-5119,SIM-TD-119,SAB,RAT,RATP,6.6828447,80.3994255,0,,8.02,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000094,UVA-CAB-5094,SIM-TD-094,UVA,MON,MONP,6.8728254,81.3504598,0,,7.62,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:18.000Z,REG-2026-000126,WP-CAB-5126,SIM-TD-126,WP,KAL,PAN,6.7134355,79.9066569,0,,3.51,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000096,SAB-CAB-5096,SIM-TD-096,SAB,KEG,KEGP,7.2510525,80.3464445,0,,7.92,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000106,SP-CAB-5106,SIM-TD-106,SP,GAL,GALP,6.0326569,80.2170301,0,,5.8,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:12.000Z,REG-2026-000114,NWP-CAB-5114,SIM-TD-114,NWP,PUT,PUTP,8.0362051,79.8283852,0,,5.47,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:26.000Z,REG-2026-000103,CP-CAB-5103,SIM-TD-103,CP,KAN,KDY,7.2905658,80.6335534,0,,7.06,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:18.000Z,REG-2026-000122,WP-CAB-5122,SIM-TD-122,WP,COL,PET,6.9388674,79.8504017,0,,7.98,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000113,NWP-CAB-5113,SIM-TD-113,NWP,KUR,KURP,7.4861053,80.364542,0,,4.32,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:21.000Z,REG-2026-000112,EP-CAB-5112,SIM-TD-112,EP,AMP,AMPP,7.2916027,81.6723568,0,,3.98,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:33.000Z,REG-2026-000111,EP-CAB-5111,SIM-TD-111,EP,BAT,BATP,7.7100966,81.6924128,0,,3.63,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:13.000Z,REG-2026-000115,NCP-CAB-5115,SIM-TD-115,NCP,ANU,ANUP,8.3112657,80.40392,0,,4.18,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:29.000Z,REG-2026-000099,WP-CAB-5099,SIM-TD-099,WP,COL,MNTL,6.8391383,79.8627782,0,,6.49,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:30.000Z,REG-2026-000125,WP-CAB-5125,SIM-TD-125,WP,GAM,KEL,6.9552334,79.9218046,0,,4.15,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000118,UVA-CAB-5118,SIM-TD-118,UVA,MON,MONP,6.8730108,81.3508341,0,,3.67,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000090,NWP-CAB-5090,SIM-TD-090,NWP,PUT,PUTP,8.0363948,79.8281755,0,,7.73,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000160,EP-CAB-5160,SIM-TD-160,EP,AMP,AMPP,7.2913868,81.6725138,0,,6.09,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:17.000Z,REG-2026-000146,WP-CAB-5146,SIM-TD-146,WP,COL,PET,6.9393434,79.8506655,0,,6.63,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000149,WP-CAB-5149,SIM-TD-149,WP,GAM,KEL,6.9551891,79.9220852,0,,4.92,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000162,NWP-CAB-5162,SIM-TD-162,NWP,PUT,PUTP,8.036354,79.8284578,0,,5.15,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000159,EP-CAB-5159,SIM-TD-159,EP,BAT,BATP,7.7099566,81.6922503,0,,7.41,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:35.000Z,REG-2026-000132,SP-CAB-5132,SIM-TD-132,SP,HAM,HAMB,6.1241416,81.1184717,0,,5.22,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:17.000Z,REG-2026-000172,WP-CAB-5172,SIM-TD-172,WP,GAM,NEG,7.2080578,79.8358365,0,,5.01,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:20.000Z,REG-2026-000155,SP-CAB-5155,SIM-TD-155,SP,MATR,MATP,5.9549673,80.5548608,0,,6.8,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:26.000Z,REG-2026-000151,CP-CAB-5151,SIM-TD-151,CP,KAN,KDY,7.2903518,80.6338239,0,,7.93,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:14.000Z,REG-2026-000139,NCP-CAB-5139,SIM-TD-139,NCP,ANU,ANUP,8.3114339,80.4037737,0,,6.77,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:36.000Z,REG-2026-000134,EP-CAB-5134,SIM-TD-134,EP,TRI,TRIP,8.5872629,81.2153607,0,,5.03,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:12.000Z,REG-2026-000168,SAB-CAB-5168,SIM-TD-168,SAB,KEG,KEGP,7.2510898,80.3465546,0,,5.67,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:37.000Z,REG-2026-000133,NP-CAB-5133,SIM-TD-133,NP,JAF,JAFP,9.661639,80.0257498,0,,3.79,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:28.000Z,REG-2026-000171,WP-CAB-5171,SIM-TD-171,WP,COL,MNTL,6.8386956,79.8630018,0,,6.43,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000142,UVA-CAB-5142,SIM-TD-142,UVA,MON,MONP,6.8729291,81.3505015,0,,7.4,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:21.000Z,REG-2026-000165,UVA-CAB-5165,SIM-TD-165,UVA,BAD,BADP,6.9932724,81.0552081,0,,5.57,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:14.000Z,REG-2026-000143,SAB-CAB-5143,SIM-TD-143,SAB,RAT,RATP,6.6830113,80.3994197,0,,8.39,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:31.000Z,REG-2026-000138,NWP-CAB-5138,SIM-TD-138,NWP,PUT,PUTP,8.0364044,79.8283422,0,,5.34,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000136,EP-CAB-5136,SIM-TD-136,EP,AMP,AMPP,7.2913219,81.6725565,0,,7.64,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:40.000Z,REG-2026-000174,WP-CAB-5174,SIM-TD-174,WP,KAL,PAN,6.7133788,79.9068096,0,,6.93,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:37.000Z,REG-2026-000135,EP-CAB-5135,SIM-TD-135,EP,BAT,BATP,7.710341,81.692273,0,,6.67,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:23.000Z,REG-2026-000167,SAB-CAB-5167,SIM-TD-167,SAB,RAT,RATP,6.6826634,80.3992937,0,,6.71,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000137,NWP-CAB-5137,SIM-TD-137,NWP,KUR,KURP,7.4862406,80.3645522,0,,4.72,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:33.000Z,REG-2026-000148,WP-CAB-5148,SIM-TD-148,WP,GAM,NEG,7.2082958,79.8360074,0,,8.12,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:40.000Z,REG-2026-000147,WP-CAB-5147,SIM-TD-147,WP,COL,MNTL,6.8388886,79.8627795,0,,8.21,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:19.000Z,REG-2026-000145,WP-CAB-5145,SIM-TD-145,WP,COL,FORT,6.9341685,79.8428423,0,,4.91,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:29.000Z,REG-2026-000166,UVA-CAB-5166,SIM-TD-166,UVA,MON,MONP,6.8728639,81.3507512,0,,3.91,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:23.000Z,REG-2026-000150,WP-CAB-5150,SIM-TD-150,WP,KAL,PAN,6.7129994,79.906556,0,,3.76,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000156,SP-CAB-5156,SIM-TD-156,SP,HAM,HAMB,6.1242104,81.1183652,0,,5.1,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:25.000Z,REG-2026-000173,WP-CAB-5173,SIM-TD-173,WP,GAM,KEL,6.9551355,79.9219731,0,,4.86,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:40.000Z,REG-2026-000158,EP-CAB-5158,SIM-TD-158,EP,TRI,TRIP,8.5872396,81.2151422,0,,8.25,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:13.000Z,REG-2026-000163,NCP-CAB-5163,SIM-TD-163,NCP,ANU,ANUP,8.3112902,80.4038917,0,,6.73,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:30.000Z,REG-2026-000140,NCP-CAB-5140,SIM-TD-140,NCP,POL,POLP,7.9401633,81.0189989,0,,7.17,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:32.000Z,REG-2026-000154,SP-CAB-5154,SIM-TD-154,SP,GAL,GALP,6.0327257,80.2165531,0,,3.69,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:19.000Z,REG-2026-000164,NCP-CAB-5164,SIM-TD-164,NCP,POL,POLP,7.9402626,81.0188113,0,,6.72,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:16.000Z,REG-2026-000157,NP-CAB-5157,SIM-TD-157,NP,JAF,JAFP,9.6612851,80.0252946,0,,5.9,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:16.000Z,REG-2026-000144,SAB-CAB-5144,SIM-TD-144,SAB,KEG,KEGP,7.2512618,80.3464399,0,,7.68,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000169,WP-CAB-5169,SIM-TD-169,WP,COL,FORT,6.9341821,79.8425613,0,,7.54,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:26.000Z,REG-2026-000153,CP-CAB-5153,SIM-TD-153,CP,NUW,NUWPS,6.9498878,80.7893365,0,,4.34,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:29.000Z,REG-2026-000152,CP-CAB-5152,SIM-TD-152,CP,KAN,PER,7.2663755,80.594136,0,,7.83,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:15.000Z,REG-2026-000161,NWP-CAB-5161,SIM-TD-161,NWP,KUR,KURP,7.4862094,80.3648354,0,,3.58,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:28.000Z,REG-2026-000170,WP-CAB-5170,SIM-TD-170,WP,COL,PET,6.9391607,79.8505872,0,,4.32,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:40.000Z,REG-2026-000141,UVA-CAB-5141,SIM-TD-141,UVA,BAD,BADP,6.9931585,81.0550209,0,,3.94,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000029,WP-CAB-5029,SIM-TD-029,WP,GAM,KEL,6.955249,79.9219363,0,,4.49,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:19.000Z,REG-2026-000045,UVA-CAB-5045,SIM-TD-045,UVA,BAD,BADP,6.9932352,81.0551863,0,,7.91,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:32.000Z,REG-2026-000019,NCP-CAB-5019,SIM-TD-019,NCP,ANU,ANUP,8.3114571,80.4035064,0,,5.85,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:17.000Z,REG-2026-000026,WP-CAB-5026,SIM-TD-026,WP,COL,PET,6.9390267,79.8503745,0,,6.41,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:12.000Z,REG-2026-000014,EP-CAB-5014,SIM-TD-014,EP,TRI,TRIP,8.5873555,81.2153695,0,,4.46,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:27.000Z,REG-2026-000006,WP-CAB-5006,SIM-TD-006,WP,KAL,PAN,6.7132835,79.9065338,0,,6.07,false
2026-04-23T03:30:00.000Z,2026-04-23T03:30:39.000Z,REG-2026-000033,CP-CAB-5033,SIM-TD-033,CP,NUW,NUWPS,6.9499006,80.7890697,0,,6.04,false
